price,carat,city,depth,table,x,y,z,clarity,color,cut
4565,1.09,Amsterdam,61.4,55.0,6.61,6.67,4.08,SI1,J,Ideal
3999,1.01,Tel Aviv,60.6,57.0,6.51,6.56,3.96,SI1,I,Ideal
8414,1.2,Las Vegas,62.8,54.0,6.75,6.79,4.25,VS2,G,Ideal
6794,1.01,Dubai,59.0,62.0,6.56,6.6,3.88,VS1,F,Good
1240,0.54,Antwerp,62.2,56.0,5.26,5.19,3.25,SI1,H,Ideal
10519,1.51,Antwerp,60.6,59.0,7.45,7.41,4.5,SI1,H,Premium
622,0.3,London,59.7,57.0,4.37,4.43,2.62,VVS2,E,Very Good
16431,2.05,Kimberly,62.5,58.0,8.12,8.08,5.06,SI2,H,Premium
5353,1.03,Paris,59.4,60.0,6.61,6.66,3.94,SI1,G,Very Good
6097,1.01,London,59.9,61.0,6.5,6.46,3.88,VS2,F,Premium
999,0.41,Madrid,61.8,57.0,4.78,4.76,2.95,VS2,E,Ideal
5446,1.31,Kimberly,59.4,60.0,7.06,7.12,4.21,SI1,J,Premium
3131,0.7,Zurich,61.2,60.0,5.73,5.77,3.52,VS2,D,Very Good
1167,0.31,New York City,60.2,59.0,4.39,4.42,2.65,IF,D,Premium
5842,1.17,Luxembourg,62.7,57.0,6.7,6.72,4.21,SI2,D,Ideal
984,0.5,Dubai,63.1,55.0,5.09,5.02,3.19,SI1,H,Very Good
605,0.3,Madrid,63.6,57.0,4.23,4.26,2.7,VS1,G,Good
594,0.33,Tel Aviv,61.0,61.0,4.46,4.43,2.71,VS2,I,Premium
7362,1.2,Antwerp,60.3,57.0,6.98,6.84,4.17,SI1,E,Premium
1357,0.52,Zurich,63.6,62.0,5.07,4.96,3.2,SI1,F,Good
664,0.29,Madrid,63.1,57.0,4.22,4.3,2.69,VVS2,F,Very Good
4205,0.84,Madrid,59.9,54.0,6.2,6.23,3.72,SI1,D,Very Good
5491,1.06,Surat,59.6,60.0,6.61,6.68,3.96,SI1,F,Very Good
568,0.36,Madrid,62.1,56.0,4.55,4.59,2.84,VS1,I,Ideal
4641,1.12,Surat,62.0,57.0,6.68,6.61,4.12,SI2,H,Premium
7665,1.01,New York City,63.6,57.0,6.41,6.35,4.06,VS1,E,Good
2608,0.81,Kimberly,64.1,59.0,5.89,5.85,3.76,I1,E,Good
2777,0.7,Luxembourg,61.3,58.0,5.71,5.68,3.49,SI1,E,Premium
733,0.44,Las Vegas,61.9,57.0,4.9,4.92,3.04,SI1,H,Ideal
8602,1.2,Dubai,62.8,58.0,6.84,6.75,4.27,VS1,G,Premium
743,0.41,Las Vegas,61.5,55.0,4.78,4.81,2.95,VS2,H,Ideal
1918,0.7,Amsterdam,62.7,56.0,5.64,5.68,3.55,SI1,I,Very Good
6332,1.26,Paris,62.2,58.0,6.88,6.92,4.29,VS1,J,Ideal
1333,0.4,Tel Aviv,62.6,56.0,4.7,4.73,2.95,VVS1,E,Ideal
7130,1.23,New York City,62.2,55.0,6.81,6.85,4.25,VS2,H,Ideal
5759,1.01,Dubai,61.9,56.0,6.33,6.41,3.94,SI1,E,Very Good
13156,2.75,New York City,60.9,57.0,9.04,8.98,5.49,I1,D,Ideal
1963,0.51,New York City,61.4,56.0,5.14,5.15,3.16,VVS1,G,Ideal
7987,1.55,Antwerp,61.7,54.0,7.42,7.55,4.62,SI1,J,Ideal
3189,0.73,Surat,61.8,56.0,5.8,5.76,3.57,SI1,D,Ideal
628,0.31,Zurich,63.1,57.0,4.32,4.27,2.71,VS2,H,Very Good
1148,0.36,Las Vegas,62.5,60.0,4.53,4.49,2.82,IF,G,Premium
14112,1.51,Dubai,62.3,59.0,7.29,7.34,4.56,VS2,D,Very Good
5206,1.03,Kimberly,60.9,56.0,6.52,6.59,3.99,VS1,I,Ideal
2200,0.78,Kimberly,62.8,56.0,5.9,5.86,3.69,SI2,F,Premium
2797,0.8,Tel Aviv,63.4,60.0,5.92,5.82,3.72,VS2,H,Very Good
3162,0.7,Surat,61.0,58.0,5.74,5.76,3.51,VS1,F,Ideal
2454,0.54,Kimberly,62.0,55.0,5.24,5.25,3.25,VVS2,F,Ideal
1712,0.52,Madrid,61.3,55.0,5.18,5.2,3.18,VS2,E,Ideal
1591,0.56,Las Vegas,62.3,53.0,5.31,5.28,3.3,SI1,G,Ideal
3180,0.72,Zurich,60.8,58.0,5.77,5.8,3.52,VVS1,H,Ideal
3464,0.73,Tel Aviv,61.6,56.0,5.78,5.82,3.57,VS2,D,Ideal
574,0.3,Amsterdam,60.1,62.0,4.37,4.35,2.62,SI1,G,Premium
2055,0.66,Antwerp,59.0,62.0,5.66,5.72,3.35,VS1,G,Good
3696,1.2,Kimberly,58.6,57.0,6.96,7.01,4.09,I1,H,Very Good
754,0.35,Paris,62.8,54.0,4.5,4.54,2.84,VS1,F,Ideal
1153,0.41,Las Vegas,61.7,57.0,4.8,4.76,2.95,VS1,E,Ideal
4355,0.97,Antwerp,64.5,61.0,6.16,6.21,3.99,VS2,I,Good
4642,0.91,Las Vegas,62.0,56.0,6.2,6.22,3.85,SI2,F,Ideal
1851,0.57,Surat,61.3,56.0,5.34,5.36,3.28,VS1,G,Ideal
764,0.3,Tel Aviv,61.7,57.0,4.31,4.35,2.67,VVS1,G,Ideal
561,0.32,Surat,61.8,57.0,4.38,4.42,2.72,VS2,G,Ideal
4379,0.9,Kimberly,61.4,58.0,6.18,6.23,3.81,SI1,F,Very Good
947,0.41,Kimberly,63.8,56.0,4.72,4.68,3.0,SI1,D,Good
6532,1.27,Amsterdam,62.2,59.0,6.92,6.87,4.29,VS1,I,Premium
3763,0.92,Surat,62.9,58.0,6.18,6.22,3.9,SI2,F,Very Good
3301,0.71,Tel Aviv,61.8,57.0,5.69,5.74,3.53,VS2,E,Ideal
5993,1.09,Tel Aviv,62.3,57.0,6.63,6.53,4.1,VS2,H,Premium
1719,0.55,Madrid,61.6,60.0,5.23,5.27,3.23,VS2,E,Very Good
625,0.31,New York City,62.1,55.0,4.33,4.36,2.7,VS1,G,Ideal
4832,1.02,Amsterdam,61.8,57.0,6.49,6.43,3.99,SI2,F,Ideal
2611,0.9,Surat,61.8,57.0,6.13,6.2,3.81,I1,F,Ideal
12059,1.24,London,62.0,57.0,6.86,6.91,4.27,VVS2,F,Ideal
4437,1.15,Surat,63.8,57.0,6.65,6.6,4.23,SI2,F,Good
13761,1.74,New York City,61.5,55.0,7.79,7.73,4.77,VS2,H,Ideal
487,0.28,Amsterdam,62.7,58.0,4.14,4.15,2.6,VS2,F,Very Good
3160,0.9,Madrid,62.9,57.0,6.09,6.16,3.85,SI2,H,Very Good
10914,1.57,Antwerp,59.5,58.0,7.56,7.61,4.51,SI1,G,Premium
454,0.25,Antwerp,62.5,55.0,4.0,4.02,2.51,VS1,G,Ideal
1241,0.41,Luxembourg,61.2,62.0,4.78,4.76,2.92,VVS1,E,Premium
4181,0.85,London,60.7,57.0,6.11,6.14,3.72,SI1,E,Ideal
504,0.24,Surat,60.7,57.0,4.02,4.05,2.44,VVS1,H,Ideal
4637,0.9,London,61.7,57.0,6.21,6.11,3.8,VS2,G,Premium
4875,1.24,Dubai,61.8,57.0,6.92,6.86,4.26,SI1,J,Ideal
1628,0.51,Madrid,62.3,57.0,5.1,5.12,3.18,VS1,H,Very Good
6189,1.21,Luxembourg,62.9,57.0,6.75,6.8,4.26,VS2,H,Very Good
4304,0.9,Luxembourg,63.3,57.0,6.12,6.07,3.86,SI1,D,Very Good
608,0.36,Antwerp,60.8,58.0,4.61,4.57,2.79,SI2,G,Premium
3199,1.02,Kimberly,62.5,60.0,6.41,6.39,4.0,I1,H,Premium
6302,1.21,Paris,62.9,57.0,6.8,6.75,4.26,VS2,H,Ideal
6436,1.69,New York City,62.4,60.0,7.59,7.56,4.73,I1,I,Premium
1173,0.5,Las Vegas,62.2,56.0,5.13,5.08,3.17,SI1,G,Ideal
2276,0.7,Surat,62.3,56.0,5.66,5.7,3.54,VS2,H,Very Good
2973,0.75,Paris,62.3,57.0,5.83,5.86,3.64,VS1,G,Ideal
3612,1.0,Surat,59.9,55.0,6.48,6.4,3.86,SI2,E,Premium
555,0.34,Madrid,62.0,56.0,4.5,4.53,2.8,VS1,I,Ideal
1294,0.49,Paris,58.5,61.5,5.18,5.21,3.04,VS1,F,Good
11390,2.02,Luxembourg,63.3,59.0,7.93,8.0,5.04,SI2,I,Very Good
1583,0.5,Kimberly,63.4,58.0,5.08,5.05,3.21,VS2,E,Very Good
2115,0.61,London,59.7,57.0,5.57,5.52,3.31,VS2,E,Ideal
2423,0.7,New York City,63.2,57.0,5.68,5.62,3.57,SI1,F,Very Good
2670,0.72,New York City,62.7,55.0,5.72,5.7,3.58,SI2,D,Ideal
559,0.32,Madrid,61.8,55.0,4.42,4.45,2.74,VS1,G,Ideal
2861,0.62,Amsterdam,61.6,56.0,5.45,5.48,3.37,VVS2,G,Ideal
9058,1.51,Kimberly,62.8,59.0,7.24,7.31,4.57,SI2,E,Very Good
5293,1.25,Kimberly,59.7,59.0,6.97,7.03,4.18,SI1,I,Premium
2454,0.71,London,63.5,57.0,5.61,5.64,3.57,VS2,G,Very Good
956,0.3,Zurich,62.1,55.0,4.35,4.31,2.69,IF,G,Ideal
3024,0.72,Madrid,60.1,63.0,5.86,5.82,3.51,VS1,G,Very Good
767,0.35,Antwerp,60.4,60.0,4.52,4.55,2.74,VS2,E,Premium
1112,0.38,Las Vegas,62.2,59.0,4.67,4.63,2.89,VS2,E,Premium
781,0.33,Madrid,62.5,56.0,4.43,4.46,2.78,VS2,D,Ideal
3388,1.1,Dubai,59.2,59.0,6.8,6.74,4.01,SI2,H,Premium
693,0.33,Surat,63.1,56.0,4.45,4.42,2.8,SI1,E,Very Good
5967,1.0,London,63.5,59.0,6.33,6.23,3.99,VS2,G,Very Good
421,0.3,Dubai,60.8,61.0,4.25,4.3,2.6,SI1,H,Very Good
5542,1.01,Madrid,61.5,61.0,6.37,6.47,3.95,SI1,D,Very Good
988,0.39,Madrid,61.6,55.0,4.71,4.74,2.91,VVS2,F,Ideal
1007,0.41,Luxembourg,61.5,57.0,4.77,4.79,2.94,VS2,D,Ideal
605,0.3,Antwerp,61.5,57.0,4.31,4.34,2.66,VS1,G,Ideal
625,0.41,Madrid,61.8,54.0,4.78,4.8,2.96,SI2,E,Ideal
1619,0.51,London,62.6,57.0,5.11,5.08,3.19,SI1,D,Ideal
2624,0.73,Zurich,61.7,60.0,5.71,5.8,3.55,SI2,F,Very Good
7370,1.52,Tel Aviv,63.5,58.0,7.24,7.28,4.61,VS2,J,Good
6586,1.05,New York City,63.5,57.0,6.51,6.46,4.12,VS2,E,Very Good
1813,0.53,Kimberly,61.4,56.0,5.24,5.21,3.21,VS2,E,Ideal
458,0.23,Antwerp,58.1,52.0,4.03,4.1,2.36,VVS1,F,Good
2618,0.72,Paris,62.5,58.0,5.68,5.72,3.56,SI1,E,Very Good
3575,1.0,Madrid,65.1,59.0,6.3,6.23,4.08,SI2,E,Fair
5430,1.21,London,60.3,58.0,6.9,6.96,4.18,SI2,G,Premium
1193,0.53,Surat,60.9,60.0,5.26,5.19,3.18,SI1,H,Premium
18709,2.0,Tel Aviv,60.5,59.0,8.09,8.14,4.94,SI1,E,Very Good
665,0.3,Surat,62.2,55.0,4.3,4.32,2.68,VVS1,H,Ideal
7277,1.19,Las Vegas,62.4,59.0,6.79,6.73,4.22,VS1,H,Premium
2475,0.7,Kimberly,62.8,59.0,5.69,5.64,3.56,SI2,E,Premium
702,0.32,Luxembourg,62.0,55.0,4.39,4.41,2.73,VS2,E,Ideal
7414,1.32,Dubai,61.9,57.0,7.05,7.01,4.35,SI1,G,Ideal
6343,1.22,Antwerp,62.7,57.0,6.84,6.81,4.28,SI2,E,Ideal
713,0.32,Madrid,61.3,57.0,4.44,4.46,2.73,VS2,D,Ideal
17761,1.87,Madrid,59.7,60.0,7.98,8.04,4.78,VS1,H,Ideal
720,0.32,Luxembourg,62.3,58.0,4.41,4.36,2.73,VS2,G,Premium
504,0.32,Amsterdam,62.2,57.0,4.38,4.36,2.72,VS2,J,Ideal
9467,1.51,Amsterdam,62.3,60.0,7.28,7.32,4.55,VS1,I,Premium
1009,0.39,Surat,61.7,57.0,4.68,4.65,2.88,VS1,H,Premium
1052,0.33,Dubai,61.5,56.0,4.49,4.46,2.75,VVS1,E,Ideal
561,0.32,Dubai,60.7,59.0,4.4,4.43,2.68,VVS2,I,Premium
5882,1.01,Surat,59.3,59.0,6.59,6.54,3.89,VS2,E,Premium
1817,0.57,London,61.0,55.0,5.36,5.43,3.28,VS1,G,Very Good
8637,1.02,Kimberly,62.0,57.0,6.49,6.44,4.01,VS1,F,Ideal
10283,1.01,Luxembourg,61.4,56.0,6.49,6.45,3.97,VVS2,E,Ideal
5839,1.01,London,61.6,56.0,6.4,6.46,3.96,VS2,G,Very Good
982,0.4,Surat,62.4,59.0,4.7,4.72,2.94,VS2,D,Premium
4620,1.1,Dubai,62.6,56.0,6.65,6.57,4.14,SI2,H,Ideal
2241,0.63,Amsterdam,59.9,57.0,5.57,5.62,3.35,VS1,G,Very Good
2753,0.76,Luxembourg,59.3,62.0,5.93,5.85,3.49,VS1,I,Premium
844,0.3,Luxembourg,61.2,55.0,4.35,4.31,2.65,VS2,E,Ideal
2030,0.55,Zurich,62.3,60.0,5.26,5.18,3.25,VS2,E,Premium
15433,2.3,Amsterdam,61.6,57.0,8.47,8.41,5.2,SI2,G,Ideal
4435,1.02,Amsterdam,62.2,58.0,6.44,6.48,4.02,SI1,G,Premium
447,0.31,Madrid,62.1,53.7,4.37,4.4,2.72,VS2,I,Ideal
574,0.3,London,61.6,59.0,4.28,4.26,2.63,SI1,G,Premium
4381,0.9,Zurich,63.0,57.0,6.09,6.13,3.85,VS2,H,Very Good
791,0.41,Dubai,62.9,58.0,4.7,4.75,2.97,SI1,D,Very Good
601,0.3,Las Vegas,62.0,53.7,4.31,4.33,2.68,VS2,F,Ideal
6905,1.52,Tel Aviv,64.7,58.0,7.19,7.22,4.66,SI2,I,Fair
2352,0.74,Madrid,63.8,58.0,5.72,5.76,3.66,SI1,I,Very Good
5027,1.05,Amsterdam,62.5,56.0,6.52,6.43,4.05,SI1,H,Ideal
1056,0.37,Antwerp,62.1,54.0,4.6,4.64,2.87,IF,G,Ideal
9478,1.24,Luxembourg,62.0,57.0,6.83,6.89,4.25,VS2,F,Ideal
724,0.34,Antwerp,59.6,60.0,4.54,4.59,2.72,VVS2,F,Very Good
844,0.3,Dubai,61.0,56.0,4.34,4.37,2.65,IF,G,Ideal
3599,1.02,Paris,63.4,56.0,6.42,6.36,4.05,SI2,J,Very Good
1014,0.32,Antwerp,62.2,56.0,4.41,4.37,2.73,VVS2,D,Ideal
2050,0.67,New York City,61.0,57.0,5.68,5.63,3.45,VS2,G,Premium
2569,0.7,London,59.1,62.0,5.74,5.8,3.41,SI1,E,Very Good
1678,0.53,Surat,63.5,59.0,5.17,5.13,3.27,VS2,E,Very Good
4246,0.9,Zurich,60.4,59.0,6.27,6.24,3.78,VS2,H,Premium
7324,1.02,Antwerp,61.0,57.0,6.48,6.5,3.96,VS1,G,Ideal
2155,0.7,Dubai,62.0,58.0,5.65,5.71,3.52,SI1,H,Premium
5111,1.03,Antwerp,60.1,59.0,6.6,6.57,3.96,SI1,G,Ideal
1858,0.5,Paris,62.8,57.0,5.07,5.05,3.18,VVS2,G,Ideal
6543,1.27,Antwerp,61.8,55.0,7.03,6.92,4.31,VS2,E,Ideal
10947,1.53,Madrid,60.1,57.0,7.46,7.57,4.52,SI1,G,Ideal
3112,0.91,Kimberly,61.6,58.0,6.23,6.28,3.85,VS2,J,Very Good
4077,1.04,Las Vegas,59.6,56.0,6.64,6.59,3.94,SI2,H,Ideal
4184,0.65,Antwerp,62.3,56.0,5.52,5.56,3.45,IF,E,Ideal
1694,0.52,London,61.5,56.0,5.2,5.18,3.19,VS2,E,Ideal
4639,1.09,Tel Aviv,63.2,59.0,6.54,6.5,4.12,SI1,I,Very Good
1957,0.54,Kimberly,61.6,56.0,5.24,5.28,3.24,VS1,G,Ideal
1939,0.9,Kimberly,57.4,63.0,6.38,6.33,3.65,I1,H,Good
5557,1.05,Paris,60.3,60.0,6.66,6.54,3.98,SI1,F,Premium
765,0.34,New York City,63.2,55.0,4.49,4.46,2.83,SI1,E,Very Good
936,0.3,Antwerp,61.6,57.0,4.33,4.3,2.66,VS1,E,Ideal
3471,0.8,New York City,62.1,60.0,5.86,5.92,3.66,VS2,F,Very Good
2555,0.74,Madrid,60.6,57.0,5.88,5.84,3.55,SI2,F,Ideal
1041,0.37,Amsterdam,61.7,56.0,4.63,4.61,2.85,VS1,F,Ideal
2348,0.7,Antwerp,61.6,55.0,5.7,5.66,3.5,SI1,F,Premium
1094,0.52,Zurich,61.8,54.0,5.16,5.19,3.2,SI1,I,Ideal
1214,0.56,Las Vegas,61.8,55.0,5.31,5.34,3.29,SI1,H,Ideal
1240,0.33,Antwerp,61.2,56.0,4.47,4.49,2.74,IF,F,Ideal
1709,0.55,Madrid,60.9,56.0,5.3,5.34,3.24,VS2,F,Ideal
1419,0.41,Tel Aviv,62.1,54.0,4.75,4.81,2.97,IF,E,Ideal
6710,1.21,New York City,61.5,58.0,6.82,6.78,4.18,VS2,H,Premium
2105,0.6,Tel Aviv,59.7,60.0,5.55,5.5,3.3,VVS2,G,Premium
2256,0.71,London,61.9,63.0,5.69,5.74,3.54,SI2,E,Very Good
2932,0.7,Surat,61.0,57.0,5.8,5.71,3.51,VVS2,F,Premium
10302,1.46,Surat,62.3,56.0,7.28,7.2,4.51,VS2,G,Ideal
604,0.32,New York City,60.6,57.0,4.45,4.49,2.71,SI1,F,Ideal
2958,0.79,Antwerp,62.2,57.0,5.89,5.94,3.68,VS1,I,Ideal
3011,0.73,Surat,60.7,55.0,5.87,5.89,3.57,VS1,G,Very Good
1000,0.5,Kimberly,62.5,57.0,5.04,5.01,3.14,SI2,G,Premium
1111,0.52,Dubai,62.6,55.0,5.12,5.16,3.22,SI1,H,Very Good
1722,0.52,Luxembourg,61.6,56.0,5.18,5.22,3.2,VS1,G,Ideal
698,0.31,Las Vegas,62.4,55.0,4.36,4.33,2.71,VS1,H,Ideal
463,0.33,Surat,62.4,56.0,4.39,4.43,2.75,VS2,I,Ideal
904,0.41,Kimberly,61.6,57.0,4.8,4.78,2.95,SI1,F,Ideal
1245,0.42,Antwerp,62.8,55.0,4.78,4.8,3.01,VVS1,G,Ideal
4250,1.03,Amsterdam,63.8,62.0,6.3,6.37,4.04,SI2,E,Good
1163,0.4,Kimberly,62.4,56.0,4.74,4.72,2.95,VVS2,F,Ideal
3709,0.9,Las Vegas,59.9,58.0,6.17,6.22,3.71,VS2,I,Very Good
6133,1.04,Amsterdam,62.2,57.0,6.46,6.49,4.03,VS2,H,Ideal
3017,0.71,Tel Aviv,61.8,60.0,5.66,5.7,3.51,VS1,F,Very Good
1056,0.43,Kimberly,61.2,58.0,4.83,4.88,2.97,IF,I,Premium
1009,0.5,Luxembourg,63.8,57.0,4.98,5.02,3.19,SI2,G,Good
3045,0.71,Surat,62.8,56.0,5.67,5.7,3.57,VS2,D,Very Good
3888,1.01,Luxembourg,60.3,57.0,6.51,6.53,3.93,SI1,I,Very Good
16570,1.57,Zurich,62.3,57.0,7.39,7.44,4.62,VS2,E,Ideal
734,0.31,Luxembourg,62.3,55.0,4.32,4.35,2.7,VS2,D,Very Good
8854,1.3,Tel Aviv,62.2,58.0,6.92,6.98,4.32,VS2,G,Premium
6797,1.02,Tel Aviv,64.6,58.0,6.22,6.28,4.04,VS1,D,Good
17534,2.0,Kimberly,62.9,56.0,7.94,8.01,5.02,SI2,F,Ideal
878,0.3,New York City,63.6,57.0,4.3,4.26,2.72,VVS2,G,Good
14234,1.5,Kimberly,62.7,58.0,7.3,7.25,4.56,VS1,G,Premium
743,0.33,Kimberly,62.6,57.0,4.47,4.45,2.79,VS2,G,Ideal
11230,1.53,Surat,62.4,57.0,7.33,7.41,4.6,SI1,G,Ideal
675,0.3,Luxembourg,60.6,58.0,4.34,4.3,2.62,SI1,E,Premium
732,0.31,Madrid,62.3,55.0,4.37,4.33,2.71,SI1,D,Ideal
1580,0.56,Kimberly,62.5,57.0,5.25,5.28,3.29,VS2,G,Very Good
4270,1.01,Antwerp,63.4,54.0,6.42,6.39,4.06,SI2,F,Very Good
1724,0.54,New York City,61.8,56.0,5.21,5.26,3.24,VS1,G,Ideal
18125,2.14,Antwerp,61.5,58.0,8.24,8.31,5.09,SI2,E,Very Good
620,0.27,Zurich,60.9,58.0,4.14,4.17,2.53,VVS2,E,Very Good
12183,1.52,London,62.2,56.0,7.41,7.31,4.58,SI1,F,Ideal
2096,0.71,Surat,63.5,57.0,5.64,5.67,3.59,SI1,H,Good
942,0.31,Luxembourg,62.2,54.0,4.34,4.31,2.69,VS2,D,Ideal
1052,0.33,Kimberly,59.7,58.0,4.52,4.49,2.69,VVS1,E,Premium
8501,1.32,Madrid,61.0,56.0,7.09,7.07,4.32,VVS1,I,Ideal
790,0.39,Las Vegas,63.5,58.0,4.64,4.59,2.93,VS1,J,Very Good
13578,1.62,Surat,62.3,58.0,7.49,7.54,4.68,VS2,G,Premium
8509,1.23,London,61.6,57.0,6.87,6.92,4.25,VVS2,H,Ideal
959,0.4,Tel Aviv,62.9,56.0,4.67,4.71,2.95,VS1,E,Very Good
1690,0.58,Surat,61.5,56.0,5.35,5.38,3.3,SI1,G,Ideal
8900,1.72,London,62.0,57.0,7.66,7.62,4.74,SI1,J,Ideal
3274,0.9,Las Vegas,61.7,58.0,6.17,6.21,3.82,SI1,I,Very Good
4702,1.14,Dubai,60.6,59.0,6.77,6.8,4.11,SI2,H,Premium
3781,0.91,Antwerp,62.3,57.0,6.22,6.14,3.85,SI2,D,Premium
1769,0.53,Kimberly,60.9,57.0,5.21,5.24,3.18,SI1,E,Ideal
8220,2.33,Tel Aviv,60.7,58.0,8.64,8.56,5.22,I1,H,Premium
491,0.3,New York City,61.7,56.0,4.32,4.34,2.67,VS2,H,Ideal
2488,0.72,Antwerp,62.5,60.0,5.69,5.73,3.57,SI1,G,Very Good
876,0.41,Madrid,62.8,57.0,4.73,4.7,2.96,SI2,E,Ideal
15339,2.03,London,62.7,61.0,8.04,7.93,5.01,SI1,I,Good
10920,1.5,Madrid,62.3,56.0,7.34,7.29,4.56,VS2,H,Ideal
3824,1.03,Antwerp,63.0,60.0,6.39,6.35,4.01,SI2,G,Premium
1197,0.5,Kimberly,62.6,56.0,5.06,5.1,3.18,SI1,G,Very Good
8093,1.06,New York City,61.7,55.0,6.53,6.56,4.04,VS1,G,Ideal
6254,1.35,Luxembourg,60.5,56.0,7.19,7.12,4.33,VS2,J,Premium
6653,1.2,Antwerp,59.9,64.0,6.84,6.79,4.08,SI1,E,Good
709,0.3,Surat,61.0,60.0,4.35,4.3,2.64,SI1,D,Premium
2281,0.56,Surat,62.3,54.0,5.29,5.34,3.31,VVS2,F,Ideal
3318,0.9,Antwerp,63.2,56.0,6.15,6.2,3.9,SI2,F,Good
844,0.38,Kimberly,60.4,57.0,4.7,4.74,2.85,SI1,F,Ideal
2352,0.7,New York City,60.1,59.0,5.8,5.72,3.46,VVS2,I,Premium
956,0.7,Madrid,66.7,55.0,5.64,5.49,3.71,I1,G,Fair
5962,1.21,Dubai,62.3,58.0,6.82,6.79,4.24,VS2,I,Premium
1576,0.53,Surat,61.2,54.0,5.23,5.26,3.21,SI1,D,Very Good
1013,0.42,London,60.1,61.0,4.88,4.84,2.92,VS2,F,Premium
552,0.3,Surat,62.8,59.0,4.24,4.29,2.68,VVS1,I,Very Good
2925,0.51,London,63.3,58.0,5.03,5.08,3.2,IF,E,Very Good
1595,0.59,Tel Aviv,61.4,58.0,5.39,5.45,3.33,SI1,F,Very Good
4138,1.01,Tel Aviv,64.2,56.0,6.38,6.26,4.05,SI1,G,Good
1881,0.55,Amsterdam,61.1,57.0,5.26,5.35,3.24,VVS1,H,Very Good
3708,0.72,Dubai,61.8,56.0,5.75,5.78,3.56,VVS1,H,Ideal
1243,0.41,Las Vegas,62.9,54.0,4.74,4.71,2.97,IF,H,Ideal
895,0.3,Dubai,60.0,59.0,4.32,4.34,2.6,IF,G,Premium
5898,1.16,Antwerp,62.1,54.0,6.79,6.74,4.2,SI2,D,Ideal
7666,1.05,Amsterdam,59.8,59.0,6.57,6.75,3.98,VS1,E,Very Good
5702,1.0,New York City,62.9,56.0,6.27,6.42,3.99,VS2,G,Very Good
7349,1.21,Kimberly,61.2,59.0,6.8,6.85,4.18,SI1,F,Ideal
9783,1.5,Kimberly,63.1,56.0,7.17,7.28,4.56,SI2,D,Very Good
1195,0.51,Zurich,61.6,57.0,5.17,5.19,3.19,SI2,E,Very Good
15426,1.55,Tel Aviv,61.8,54.0,7.44,7.48,4.61,VS2,F,Ideal
13287,1.5,New York City,62.4,59.0,7.21,7.27,4.52,VS2,D,Very Good
680,0.31,Luxembourg,62.0,56.0,4.34,4.37,2.7,VS2,E,Ideal
1027,0.35,Surat,62.0,54.0,4.55,4.58,2.83,IF,F,Very Good
1656,0.51,Zurich,62.3,58.0,5.08,5.13,3.18,VS1,G,Premium
5378,1.03,Las Vegas,61.3,57.0,6.58,6.51,4.01,SI1,F,Ideal
4798,1.02,Tel Aviv,62.1,55.0,6.51,6.4,4.01,SI2,E,Ideal
7592,1.36,Paris,62.0,59.0,7.1,7.06,4.39,VS1,I,Premium
4273,1.0,Kimberly,58.0,58.0,6.56,6.62,3.82,SI1,I,Good
589,0.32,Dubai,61.9,55.0,4.39,4.4,2.72,VVS1,I,Ideal
3774,0.9,Tel Aviv,63.8,61.0,6.09,6.05,3.87,SI1,G,Good
2131,0.59,Tel Aviv,61.0,57.0,5.44,5.41,3.31,VVS2,G,Ideal
4876,1.01,Kimberly,62.3,59.0,6.36,6.41,3.98,SI1,H,Ideal
1151,0.41,London,61.0,57.0,4.78,4.82,2.93,VS1,D,Ideal
17924,2.57,Dubai,58.9,58.0,8.99,8.94,5.28,SI2,D,Premium
4356,1.02,Luxembourg,59.2,58.0,6.51,6.56,3.87,SI2,F,Good
5450,1.11,Surat,62.4,58.0,6.57,6.69,4.14,VS2,H,Very Good
7239,1.39,Paris,60.8,58.0,7.26,7.21,4.4,VS1,J,Premium
2452,0.71,Surat,61.9,56.0,5.78,5.73,3.56,SI2,D,Ideal
2767,0.71,Antwerp,61.6,55.0,5.74,5.76,3.54,SI2,D,Ideal
1327,0.5,Kimberly,60.3,66.0,5.13,5.09,3.08,VS1,G,Fair
1446,0.5,Kimberly,61.9,56.0,5.08,5.13,3.16,SI1,H,Ideal
1580,0.43,Surat,60.9,57.0,4.89,4.86,2.97,IF,F,Ideal
2553,0.74,Kimberly,59.1,60.0,5.98,5.94,3.52,SI2,E,Premium
3801,1.01,New York City,61.8,61.0,6.35,6.29,3.9,SI2,E,Premium
5679,1.01,London,62.5,57.0,6.37,6.4,3.99,VS2,G,Very Good
2030,0.72,New York City,59.3,60.0,5.91,5.86,3.49,SI1,F,Premium
5732,1.09,Dubai,61.5,54.0,6.64,6.65,4.09,VS2,H,Ideal
5412,1.5,Paris,61.8,57.0,7.31,7.39,4.54,I1,I,Ideal
2499,0.7,Tel Aviv,61.8,53.0,5.71,5.74,3.54,SI1,H,Ideal
4717,0.9,Surat,57.7,61.0,6.34,6.32,3.65,VS2,D,Good
1061,0.41,Antwerp,61.0,56.0,4.83,4.81,2.94,VS2,G,Premium
953,0.41,Antwerp,61.7,58.0,4.8,4.76,2.95,SI2,E,Premium
11094,2.07,Paris,59.6,60.0,8.3,8.24,4.93,SI2,H,Premium
14341,2.02,Las Vegas,59.4,59.0,8.25,8.21,4.89,SI2,I,Premium
